LAMMPS data file: ice X at ~175 GPa, 384 atoms

384 atoms
2 atom types

2.077773 12.693427 xlo xhi
2.077773 12.693427 ylo yhi
2.077773 12.693427 zlo zhi

Masses

1 1.0079
2 15.999

Atoms # atomic

108 1 6.722122 4.068208 5.395165 0 0 0
109 2 4.731687 2.077773 7.385600 0 0 0
110 2 6.058643 3.404730 8.712557 0 0 0
111 1 5.395165 2.741252 8.049078 0 0 0
112 1 5.395165 4.068208 9.376035 0 0 0
113 1 6.722122 2.741252 9.376035 0 0 0
114 1 6.722122 4.068208 8.049078 0 0 0
115 2 4.731687 2.077773 10.039513 0 0 0
116 2 6.058643 3.404730 11.366470 0 0 0
117 1 5.395165 2.741252 10.702992 0 0 0
118 1 5.395165 4.068208 12.029948 0 0 0
119 1 6.722122 2.741252 12.029948 0 0 0
120 1 6.722122 4.068208 10.702992 0 0 0
121 2 4.731687 4.731687 2.077773 0 0 0
122 2 6.058643 6.058643 3.404730 0 0 0
123 1 5.395165 5.395165 2.741252 0 0 0
124 1 5.395165 6.722122 4.068208 0 0 0
125 1 6.722122 5.395165 4.068208 0 0 0
126 1 6.722122 6.722122 2.741252 0 0 0
127 2 4.731687 4.731687 4.731687 0 0 0
128 2 6.058643 6.058643 6.058643 0 0 0
129 1 5.395165 5.395165 5.395165 0 0 0
130 1 5.395165 6.722122 6.722122 0 0 0
131 1 6.722122 5.395165 6.722122 0 0 0
132 1 6.722122 6.722122 5.395165 0 0 0
133 2 4.731687 4.731687 7.385600 0 0 0
134 2 6.058643 6.058643 8.712557 0 0 0
135 1 5.395165 5.395165 8.049078 0 0 0
136 1 5.395165 6.722122 9.376035 0 0 0
137 1 6.722122 5.395165 9.376035 0 0 0
138 1 6.722122 6.722122 8.049078 0 0 0
139 2 4.731687 4.731687 10.039513 0 0 0
140 2 6.058643 6.058643 11.366470 0 0 0
141 1 5.395165 5.395165 10.702992 0 0 0
142 1 5.395165 6.722122 12.029948 0 0 0
143 1 6.722122 5.395165 12.029948 0 0 0
144 1 6.722122 6.722122 10.702992 0 0 0
145 2 4.731687 7.385600 2.077773 0 0 0
146 2 6.058643 8.712557 3.404730 0 0 0
147 1 5.395165 8.049078 2.741252 0 0 0
148 1 5.395165 9.376035 4.068208 0 0 0
149 1 6.722122 8.049078 4.068208 0 0 0
150 1 6.722122 9.376035 2.741252 0 0 0
151 2 4.731687 7.385600 4.731687 0 0 0
152 2 6.058643 8.712557 6.058643 0 0 0
153 1 5.395165 8.049078 5.395165 0 0 0
154 1 5.395165 9.376035 6.722122 0 0 0
155 1 6.722122 8.049078 6.722122 0 0 0
156 1 6.722122 9.376035 5.395165 0 0 0
157 2 4.731687 7.385600 7.385600 0 0 0
158 2 6.058643 8.712557 8.712557 0 0 0
159 1 5.395165 8.049078 8.049078 0 0 0
160 1 5.395165 9.376035 9.376035 0 0 0
161 1 6.722122 8.049078 9.376035 0 0 0
162 1 6.722122 9.376035 8.049078 0 0 0
163 2 4.731687 7.385600 10.039513 0 0 0
164 2 6.058643 8.712557 11.366470 0 0 0
165 1 5.395165 8.049078 10.702992 0 0 0
166 1 5.395165 9.376035 12.029948 0 0 0
167 1 6.722122 8.049078 12.029948 0 0 0
168 1 6.722122 9.376035 10.702992 0 0 0
169 2 4.731687 10.039513 2.077773 0 0 0
170 2 6.058643 11.366470 3.404730 0 0 0
171 1 5.395165 10.702992 2.741252 0 0 0
172 1 5.395165 12.029948 4.068208 0 0 0
173 1 6.722122 10.702992 4.068208 0 0 0
174 1 6.722122 12.029948 2.741252 0 0 0
175 2 4.731687 10.039513 4.731687 0 0 0
176 2 6.058643 11.366470 6.058643 0 0 0
177 1 5.395165 10.702992 5.395165 0 0 0
178 1 5.395165 12.029948 6.722122 0 0 0
179 1 6.722122 10.702992 6.722122 0 0 0
180 1 6.722122 12.029948 5.395165 0 0 0
181 2 4.731687 10.039513 7.385600 0 0 0
182 2 6.058643 11.366470 8.712557 0 0 0
183 1 5.395165 10.702992 8.049078 0 0 0
184 1 5.395165 12.029948 9.376035 0 0 0
185 1 6.722122 10.702992 9.376035 0 0 0
186 1 6.722122 12.029948 8.049078 0 0 0
187 2 4.731687 10.039513 10.039513 0 0 0
188 2 6.058643 11.366470 11.366470 0 0 0
189 1 5.395165 10.702992 10.702992 0 0 0
190 1 5.395165 12.029948 12.029948 0 0 0
191 1 6.722122 10.702992 12.029948 0 0 0
192 1 6.722122 12.029948 10.702992 0 0 0
193 2 7.385600 2.077773 2.077773 0 0 0
194 2 8.712557 3.404730 3.404730 0 0 0
195 1 8.049078 2.741252 2.741252 0 0 0
196 1 8.049078 4.068208 4.068208 0 0 0
197 1 9.376035 2.741252 4.068208 0 0 0
198 1 9.376035 4.068208 2.741252 0 0 0
199 2 7.385600 2.077773 4.731687 0 0 0
200 2 8.712557 3.404730 6.058643 0 0 0
201 1 8.049078 2.741252 5.395165 0 0 0
202 1 8.049078 4.068208 6.722122 0 0 0
203 1 9.376035 2.741252 6.722122 0 0 0
204 1 9.376035 4.068208 5.395165 0 0 0
205 2 7.385600 2.077773 7.385600 0 0 0
206 2 8.712557 3.404730 8.712557 0 0 0
207 1 8.049078 2.741252 8.049078 0 0 0
208 1 8.049078 4.068208 9.376035 0 0 0
209 1 9.376035 2.741252 9.376035 0 0 0
210 1 9.376035 4.068208 8.049078 0 0 0
211 2 7.385600 2.077773 10.039513 0 0 0
212 2 8.712557 3.404730 11.366470 0 0 0
213 1 8.049078 2.741252 10.702992 0 0 0
214 1 8.049078 4.068208 12.029948 0 0 0
215 1 9.376035 2.741252 12.029948 0 0 0
216 1 9.376035 4.068208 10.702992 0 0 0
217 2 7.385600 4.731687 2.077773 0 0 0
218 2 8.712557 6.058643 3.404730 0 0 0
219 1 8.049078 5.395165 2.741252 0 0 0
220 1 8.049078 6.722122 4.068208 0 0 0
221 1 9.376035 5.395165 4.068208 0 0 0
222 1 9.376035 6.722122 2.741252 0 0 0
223 2 7.385600 4.731687 4.731687 0 0 0
