6.1806e-03 5.4518e-06 6.9647e-07
6.2313e-03 5.3679e-06 6.2021e-07
6.2820e-03 5.3460e-06 5.9492e-07
6.3326e-03 5.4130e-06 6.4836e-07
6.3833e-03 5.5708e-06 7.5009e-07
6.4339e-03 5.8090e-06 8.2377e-07
6.4846e-03 6.0809e-06 8.7562e-07
6.5353e-03 6.3337e-06 9.4956e-07
6.5859e-03 6.5777e-06 9.8707e-07
6.6366e-03 6.8506e-06 9.5639e-07
6.6872e-03 7.1356e-06 9.6201e-07
6.7379e-03 7.4136e-06 1.0285e-06
6.7886e-03 7.7503e-06 1.0944e-06
6.8392e-03 8.2472e-06 1.1743e-06
6.8899e-03 8.9670e-06 1.2400e-06
6.9406e-03 9.9545e-06 1.3938e-06
6.9912e-03 1.1273e-05 1.6516e-06
7.0419e-03 1.3036e-05 1.8867e-06
7.0925e-03 1.5431e-05 1.9018e-06
7.1432e-03 1.8717e-05 1.6586e-06
7.1939e-03 2.3360e-05 1.5028e-06
7.2445e-03 3.0325e-05 2.1126e-06
7.2952e-03 4.1000e-05 4.2263e-06
7.3458e-03 5.6563e-05 7.4587e-06
7.3965e-03 7.7158e-05 9.8889e-06
7.4472e-03 1.0095e-04 1.1086e-05
7.4978e-03 1.2348e-04 1.4046e-05
7.5485e-03 1.3884e-04 1.7532e-05
7.5991e-03 1.4291e-04 1.8959e-05
7.6498e-03 1.3563e-04 1.9262e-05
7.7005e-03 1.1995e-04 1.9370e-05
7.7511e-03 9.9352e-05 1.8063e-05
7.8018e-03 7.6985e-05 1.4969e-05
7.8525e-03 5.5917e-05 1.1553e-05
7.9031e-03 3.8726e-05 8.6078e-06
7.9538e-03 2.6460e-05 5.6072e-06
8.0044e-03 1.8470e-05 2.9282e-06
8.0551e-03 1.3360e-05 1.5099e-06
8.1058e-03 9.9902e-06 1.0497e-06
8.1564e-03 7.7273e-06 7.5944e-07
8.2071e-03 6.2117e-06 5.2931e-07
8.2577e-03 5.2064e-06 4.5573e-07
8.3084e-03 4.5795e-06 5.6332e-07
8.3591e-03 4.2233e-06 7.3450e-07
8.4097e-03 3.9818e-06 8.4358e-07
8.4604e-03 3.7232e-06 8.2997e-07
8.5110e-03 3.4248e-06 6.9780e-07
8.5617e-03 3.1325e-06 5.2913e-07
8.6124e-03 2.8852e-06 4.3412e-07
8.6630e-03 2.6964e-06 4.0455e-07
8.7137e-03 2.5594e-06 3.7778e-07
8.7644e-03 2.4513e-06 3.6420e-07
8.8150e-03 2.3545e-06 3.6152e-07
8.8657e-03 2.2719e-06 3.4211e-07
8.9163e-03 2.2109e-06 3.1316e-07
8.9670e-03 2.1609e-06 2.8267e-07
9.0177e-03 2.1013e-06 2.3965e-07
9.0683e-03 2.0268e-06 1.9001e-07
9.1190e-03 1.9477e-06 1.7532e-07
9.1696e-03 1.8695e-06 1.9812e-07
9.2203e-03 1.7903e-06 2.1098e-07
9.2710e-03 1.7169e-06 2.0625e-07
9.3216e-03 1.6645e-06 1.9836e-07
9.3723e-03 1.6386e-06 1.9405e-07
9.4229e-03 1.6289e-06 1.9112e-07
9.4736e-03 1.6185e-06 1.8639e-07
9.5243e-03 1.5958e-06 1.8686e-07
9.5749e-03 1.5615e-06 1.9313e-07
9.6256e-03 1.5284e-06 1.8892e-07
9.6763e-03 1.5067e-06 1.8347e-07
9.7269e-03 1.4944e-06 1.9766e-07
9.7776e-03 1.4822e-06 2.2244e-07
9.8282e-03 1.4638e-06 2.3441e-07
9.8789e-03 1.4383e-06 2.2592e-07
9.9296e-03 1.4087e-06 2.0875e-07
9.9802e-03 1.3798e-06 1.9847e-07
1.0031e-02 1.3523e-06 1.9658e-07
1.0082e-02 1.3192e-06 1.9005e-07
1.0132e-02 1.2702e-06 1.7070e-07
1.0183e-02 1.1998e-06 1.4491e-07
1.0233e-02 1.1153e-06 1.2930e-07
1.0284e-02 1.0351e-06 1.3154e-07
1.0335e-02 9.7561e-07 1.3815e-07
1.0386e-02 9.3625e-07 1.3821e-07
1.0436e-02 9.0372e-07 1.2801e-07
1.0487e-02 8.6788e-07 1.1320e-07
1.0537e-02 8.2726e-07 1.1330e-07
1.0588e-02 7.8295e-07 1.2945e-07
1.0639e-02 7.3609e-07 1.4575e-07
1.0689e-02 6.9044e-07 1.4869e-07
1.0740e-02 6.5051e-07 1.3736e-07
1.0791e-02 6.1797e-07 1.2163e-07
1.0842e-02 5.9281e-07 1.0909e-07
1.0892e-02 5.7468e-07 1.0113e-07
1.0943e-02 5.6032e-07 9.5103e-08
1.0993e-02 5.4446e-07 8.6445e-08
1.1044e-02 5.2591e-07 7.5516e-08
1.1095e-02 5.0781e-07 6.8237e-08
1.1145e-02 4.9107e-07 6.7794e-08
1.1196e-02 4.7332e-07 7.1711e-08
1.1247e-02 4.5451e-07 7.4689e-08
1.1297e-02 4.3785e-07 7.4606e-08
1.1348e-02 4.2469e-07 7.3655e-08
1.1399e-02 4.1337e-07 7.3453e-08
1.1449e-02 4.0336e-07 7.2831e-08
1.1500e-02 3.9600e-07 7.1766e-08
1.1551e-02 3.9105e-07 7.2144e-08
1.1601e-02 3.8682e-07 7.2354e-08
1.1652e-02 3.8427e-07 7.0905e-08
1.1703e-02 3.8625e-07 6.9668e-08
1.1753e-02 3.9189e-07 7.0784e-08
1.1804e-02 3.9628e-07 7.4614e-08
1.1855e-02 3.9788e-07 7.9396e-08
1.1905e-02 4.0170e-07 8.4152e-08
1.1956e-02 4.1262e-07 9.1593e-08
1.2007e-02 4.2861e-07 1.0197e-07
1.2057e-02 4.4368e-07 1.1098e-07
1.2108e-02 4.5605e-07 1.1733e-07
1.2159e-02 4.7057e-07 1.2379e-07
1.2209e-02 4.9232e-07 1.3305e-07
1.2260e-02 5.2010e-07 1.4391e-07
1.2311e-02 5.4763e-07 1.5186e-07
1.2361e-02 5.7021e-07 1.5345e-07
1.2412e-02 5.8804e-07 1.4961e-07
1.2463e-02 6.0444e-07 1.4488e-07
1.2513e-02 6.2312e-07 1.4179e-07
1.2564e-02 6.4665e-07 1.3895e-07
1.2615e-02 6.7543e-07 1.3349e-07
1.2665e-02 7.0730e-07 1.2552e-07
1.2716e-02 7.3908e-07 1.2229e-07
1.2767e-02 7.6896e-07 1.3103e-07
1.2817e-02 7.9759e-07 1.4773e-07
1.2868e-02 8.2719e-07 1.6540e-07
1.2919e-02 8.5966e-07 1.8090e-07
1.2969e-02 8.9558e-07 1.9232e-07
1.3020e-02 9.3468e-07 2.0261e-07
1.3071e-02 9.7710e-07 2.1711e-07
1.3121e-02 1.0220e-06 2.3501e-07
1.3172e-02 1.0645e-06 2.5026e-07
1.3222e-02 1.0987e-06 2.5906e-07
1.3273e-02 1.1260e-06 2.6210e-07
1.3324e-02 1.1540e-06 2.6019e-07
1.3374e-02 1.1870e-06 2.5406e-07
1.3425e-02 1.2268e-06 2.4917e-07
1.3476e-02 1.2803e-06 2.5423e-07
1.3527e-02 1.3515e-06 2.6958e-07
1.3577e-02 1.4286e-06 2.8348e-07
1.3628e-02 1.4954e-06 2.8929e-07
1.3678e-02 1.5526e-06 2.9509e-07
1.3729e-02 1.6142e-06 3.1098e-07
1.3780e-02 1.6858e-06 3.3655e-07
1.3831e-02 1.7579e-06 3.5693e-07
1.3881e-02 1.8191e-06 3.5856e-07
1.3932e-02 1.8697e-06 3.4747e-07
1.3982e-02 1.9202e-06 3.3969e-07
1.4033e-02 1.9754e-06 3.4454e-07
1.4084e-02 2.0225e-06 3.5906e-07
1.4134e-02 2.0484e-06 3.7591e-07
1.4185e-02 2.0652e-06 3.9318e-07
1.4236e-02 2.1027e-06 4.1386e-07
1.4286e-02 2.1724e-06 4.4170e-07
1.4337e-02 2.2589e-06 4.7456e-07
1.4388e-02 2.3448e-06 5.0154e-07
1.4438e-02 2.4261e-06 5.1393e-07
1.4489e-02 2.5052e-06 5.1893e-07
1.4540e-02 2.5910e-06 5.3104e-07
1.4590e-02 2.7035e-06 5.4978e-07
1.4641e-02 2.8594e-06 5.5959e-07
1.4692e-02 3.0531e-06 5.5559e-07
1.4742e-02 3.2639e-06 5.5228e-07
1.4793e-02 3.4862e-06 5.5602e-07
1.4844e-02 3.7471e-06 5.7708e-07
1.4894e-02 4.0818e-06 6.5658e-07
1.4945e-02 4.4966e-06 7.7501e-07
1.4996e-02 4.9670e-06 8.4208e-07
1.5046e-02 5.4623e-06 8.6037e-07
1.5097e-02 5.9487e-06 9.0608e-07
1.5148e-02 6.3955e-06 1.0041e-06
1.5198e-02 6.7975e-06 1.1554e-06
1.5249e-02 7.1528e-06 1.3926e-06
1.5300e-02 7.4252e-06 1.6761e-06
1.5350e-02 7.5993e-06 1.9006e-06
1.5401e-02 7.7493e-06 2.0448e-06
1.5452e-02 7.9822e-06 2.1739e-06
1.5502e-02 8.3680e-06 2.3625e-06
1.5553e-02 8.9751e-06 2.6904e-06
1.5604e-02 9.8668e-06 3.2094e-06
1.5654e-02 1.1019e-05 3.7917e-06
1.5705e-02 1.2394e-05 4.2168e-06
1.5756e-02 1.4185e-05 4.5039e-06
1.5806e-02 1.6834e-05 5.0815e-06
1.5857e-02 2.0697e-05 6.5664e-06
1.5908e-02 2.5777e-05 9.1576e-06
1.5958e-02 3.1896e-05 1.2184e-05
1.6009e-02 3.8901e-05 1.4983e-05
1.6060e-02 4.6521e-05 1.7545e-05
1.6110e-02 5.4407e-05 1.9626e-05
1.6161e-02 6.2629e-05 2.0706e-05
1.6212e-02 7.1559e-05 2.1220e-05
1.6262e-02 8.1057e-05 2.2043e-05
1.6313e-02 9.0580e-05 2.3696e-05
1.6363e-02 1.0015e-04 2.5867e-05
1.6414e-02 1.1011e-04 2.7340e-05
1.6465e-02 1.1998e-04 2.7077e-05
1.6515e-02 1.2853e-04 2.4728e-05
1.6566e-02 1.3458e-04 2.1439e-05
1.6617e-02 1.3708e-04 1.8761e-05
1.6667e-02 1.3570e-04 1.7668e-05
1.6718e-02 1.3166e-04 1.7744e-05
1.6769e-02 1.2669e-04 1.7296e-05
1.6820e-02 1.2097e-04 1.5430e-05
1.6870e-02 1.1351e-04 1.2460e-05
1.6921e-02 1.0429e-04 9.8761e-06
1.6971e-02 9.4406e-05 9.0052e-06
1.7022e-02 8.4584e-05 9.2360e-06
1.7073e-02 7.4995e-05 8.4495e-06
1.7123e-02 6.5998e-05 6.3262e-06
1.7174e-02 5.8160e-05 5.0162e-06
1.7225e-02 5.1820e-05 5.0566e-06
1.7275e-02 4.7058e-05 5.0931e-06
1.7326e-02 4.3708e-05 4.9178e-06
1.7377e-02 4.1248e-05 4.9520e-06
1.7427e-02 3.9070e-05 5.2966e-06
1.7478e-02 3.6826e-05 5.6220e-06
1.7529e-02 3.4257e-05 5.7692e-06
1.7579e-02 3.1001e-05 5.4544e-06
1.7630e-02 2.6978e-05 4.6567e-06
1.7681e-02 2.2697e-05 3.9411e-06
1.7731e-02 1.8784e-05 3.6316e-06
1.7782e-02 1.5414e-05 3.3379e-06
1.7833e-02 1.2444e-05 2.8140e-06
1.7883e-02 9.8118e-06 2.2141e-06
1.7934e-02 7.5822e-06 1.6983e-06
1.7985e-02 5.8035e-06 1.3211e-06
1.8035e-02 4.4748e-06 1.0937e-06
1.8086e-02 3.5453e-06 9.4220e-07
1.8137e-02 2.9108e-06 7.8540e-07
1.8187e-02 2.4690e-06 6.3001e-07
1.8238e-02 2.1659e-06 5.0777e-07
1.8289e-02 1.9699e-06 4.2328e-07
1.8339e-02 1.8475e-06 3.7263e-07
1.8390e-02 1.7736e-06 3.5126e-07
1.8441e-02 1.7414e-06 3.5407e-07
1.8491e-02 1.7508e-06 3.7166e-07
1.8542e-02 1.7913e-06 3.8716e-07
1.8593e-02 1.8410e-06 3.9971e-07
1.8643e-02 1.8868e-06 4.1137e-07
1.8694e-02 1.9292e-06 4.1079e-07
1.8745e-02 1.9647e-06 3.9854e-07
1.8795e-02 1.9833e-06 3.7823e-07
1.8846e-02 1.9874e-06 3.4910e-07
1.8897e-02 1.9943e-06 3.1990e-07
1.8947e-02 2.0139e-06 3.0364e-07
1.8998e-02 2.0389e-06 3.0310e-07
1.9048e-02 2.0551e-06 3.0779e-07
1.9099e-02 2.0499e-06 2.9920e-07
1.9150e-02 2.0134e-06 2.6714e-07
1.9200e-02 1.9462e-06 2.2775e-07
1.9251e-02 1.8642e-06 2.0805e-07
1.9302e-02 1.7831e-06 2.1575e-07
1.9353e-02 1.7040e-06 2.2642e-07
1.9403e-02 1.6198e-06 2.2150e-07
1.9454e-02 1.5311e-06 2.1084e-07
1.9505e-02 1.4460e-06 2.0208e-07
1.9555e-02 1.3658e-06 1.8621e-07
1.9606e-02 1.2807e-06 1.6548e-07
1.9657e-02 1.1824e-06 1.4784e-07
1.9707e-02 1.0782e-06 1.2697e-07
1.9758e-02 9.8424e-07 1.1055e-07
1.9808e-02 9.0523e-07 1.0438e-07
1.9859e-02 8.3279e-07 9.6613e-08
1.9910e-02 7.6018e-07 8.6772e-08
1.9960e-02 6.8957e-07 8.0287e-08
2.0011e-02 6.2518e-07 8.0050e-08
2.0062e-02 5.6789e-07 8.0660e-08
2.0112e-02 5.1764e-07 7.5962e-08
2.0163e-02 4.7497e-07 6.5444e-08
2.0214e-02 4.3848e-07 5.2453e-08
2.0264e-02 4.0456e-07 4.2760e-08
2.0315e-02 3.7176e-07 3.9818e-08
2.0366e-02 3.4222e-07 4.0146e-08
2.0416e-02 3.1734e-07 4.1453e-08
2.0467e-02 2.9482e-07 4.1012e-08
2.0518e-02 2.7140e-07 3.7152e-08
2.0568e-02 2.4664e-07 3.2705e-08
2.0619e-02 2.2282e-07 2.9760e-08
2.0670e-02 2.0211e-07 2.7865e-08
2.0720e-02 1.8466e-07 2.5105e-08
2.0771e-02 1.6933e-07 2.0789e-08
2.0822e-02 1.5521e-07 1.7210e-08
2.0872e-02 1.4206e-07 1.6278e-08
2.0923e-02 1.2998e-07 1.6842e-08
2.0974e-02 1.1916e-07 1.7255e-08
2.1024e-02 1.0993e-07 1.7612e-08
2.1075e-02 1.0235e-07 1.8047e-08
2.1126e-02 9.5888e-08 1.7985e-08
2.1176e-02 8.9948e-08 1.6861e-08
2.1227e-02 8.4568e-08 1.4970e-08
2.1278e-02 7.9989e-08 1.3090e-08
2.1328e-02 7.5947e-08 1.1557e-08
2.1379e-02 7.2057e-08 1.0491e-08
2.1430e-02 6.8391e-08 1.0033e-08
2.1480e-02 6.5181e-08 9.9310e-09
2.1531e-02 6.2390e-08 9.7864e-09
2.1582e-02 5.9827e-08 9.4018e-09
2.1632e-02 5.7431e-08 8.8306e-09
2.1683e-02 5.5291e-08 8.2540e-09
2.1734e-02 5.3438e-08 7.7638e-09
2.1784e-02 5.1798e-08 7.3067e-09
2.1835e-02 5.0383e-08 6.8381e-09
2.1885e-02 4.9251e-08 6.3802e-09
2.1936e-02 4.8256e-08 6.0528e-09
2.1987e-02 4.7145e-08 5.9063e-09
2.2038e-02 4.5872e-08 5.9082e-09
2.2088e-02 4.4684e-08 6.0791e-09
2.2139e-02 4.3869e-08 6.3509e-09
2.2190e-02 4.3386e-08 6.4774e-09
2.2240e-02 4.2840e-08 6.2821e-09
2.2291e-02 4.1953e-08 5.9744e-09
2.2342e-02 4.0856e-08 5.7523e-09
2.2392e-02 3.9842e-08 5.4469e-09
2.2443e-02 3.9085e-08 5.0654e-09
2.2493e-02 3.8605e-08 4.9690e-09
2.2544e-02 3.8335e-08 5.2505e-09
2.2595e-02 3.8167e-08 5.6028e-09
2.2645e-02 3.7929e-08 5.7737e-09
2.2696e-02 3.7427e-08 5.6979e-09
2.2747e-02 3.6681e-08 5.3528e-09
2.2797e-02 3.5967e-08 4.8847e-09
2.2848e-02 3.5496e-08 4.6080e-09
2.2899e-02 3.5195e-08 4.6382e-09
2.2949e-02 3.4862e-08 4.8154e-09
2.3000e-02 3.4435e-08 4.8857e-09
2.3051e-02 3.4032e-08 4.8031e-09
2.3101e-02 3.3760e-08 4.8221e-09
2.3152e-02 3.3608e-08 5.0989e-09
2.3203e-02 3.3555e-08 5.5295e-09
2.3253e-02 3.3569e-08 5.9201e-09
2.3304e-02 3.3532e-08 6.1854e-09
2.3355e-02 3.3417e-08 6.3115e-09
2.3405e-02 3.3395e-08 6.2923e-09
2.3456e-02 3.3573e-08 6.2065e-09
2.3507e-02 3.3807e-08 6.1747e-09
2.3557e-02 3.3954e-08 6.2466e-09
2.3608e-02 3.4163e-08 6.3762e-09
2.3659e-02 3.4755e-08 6.5420e-09
2.3709e-02 3.5822e-08 6.7884e-09
2.3760e-02 3.7129e-08 7.0870e-09
2.3811e-02 3.8477e-08 7.3475e-09
2.3861e-02 3.9936e-08 7.5887e-09
2.3912e-02 4.1590e-08 7.8522e-09
2.3963e-02 4.3281e-08 8.0602e-09
2.4013e-02 4.4750e-08 8.1439e-09
2.4064e-02 4.5844e-08 8.1190e-09
2.4115e-02 4.6584e-08 8.0945e-09
2.4165e-02 4.7167e-08 8.2049e-09
2.4216e-02 4.7806e-08 8.2170e-09
2.4267e-02 4.8437e-08 7.7108e-09
2.4317e-02 4.8706e-08 6.9444e-09
2.4368e-02 4.8391e-08 6.6576e-09
2.4419e-02 4.7587e-08 6.7933e-09
2.4469e-02 4.6391e-08 6.7367e-09
2.4520e-02 4.4776e-08 6.2176e-09
2.4571e-02 4.2814e-08 5.1608e-09
2.4621e-02 4.0667e-08 3.8300e-09
2.4672e-02 3.8382e-08 2.9417e-09
2.4723e-02 3.6001e-08 2.6792e-09
2.4773e-02 3.3697e-08 2.6990e-09
2.4824e-02 3.1618e-08 2.7601e-09
2.4875e-02 2.9756e-08 2.8196e-09
2.4925e-02 2.8066e-08 2.9160e-09
2.4976e-02 2.6566e-08 2.8810e-09
2.5027e-02 2.5261e-08 2.6302e-09
2.5077e-02 2.4048e-08 2.4308e-09
2.5128e-02 2.2817e-08 2.5035e-09
2.5178e-02 2.1612e-08 2.6644e-09
2.5229e-02 2.0563e-08 2.6770e-09
2.5280e-02 1.9673e-08 2.5395e-09
2.5330e-02 1.8840e-08 2.3964e-09
2.5381e-02 1.8050e-08 2.2902e-09
2.5432e-02 1.7382e-08 2.1684e-09
2.5483e-02 1.6885e-08 2.0224e-09
2.5533e-02 1.6502e-08 1.9088e-09
2.5584e-02 1.6123e-08 1.8437e-09
2.5635e-02 1.5715e-08 1.7751e-09
2.5685e-02 1.5365e-08 1.6957e-09
2.5736e-02 1.5154e-08 1.6474e-09
2.5786e-02 1.5055e-08 1.6518e-09
2.5837e-02 1.4987e-08 1.6958e-09
2.5888e-02 1.4906e-08 1.7207e-09
2.5938e-02 1.4801e-08 1.6687e-09
2.5989e-02 1.4665e-08 1.5457e-09
2.6040e-02 1.4502e-08 1.4505e-09
2.6090e-02 1.4354e-08 1.4739e-09
2.6141e-02 1.4268e-08 1.5823e-09
2.6192e-02 1.4232e-08 1.6745e-09
2.6242e-02 1.4190e-08 1.6824e-09
2.6293e-02 1.4121e-08 1.6168e-09
2.6344e-02 1.4037e-08 1.5302e-09
2.6394e-02 1.3944e-08 1.4640e-09
2.6445e-02 1.3820e-08 1.4151e-09
2.6496e-02 1.3649e-08 1.3550e-09
2.6546e-02 1.3478e-08 1.2958e-09
2.6597e-02 1.3385e-08 1.2681e-09
2.6648e-02 1.3391e-08 1.2932e-09
2.6698e-02 1.3446e-08 1.3863e-09
2.6749e-02 1.3490e-08 1.5013e-09
2.6800e-02 1.3483e-08 1.5549e-09
2.6850e-02 1.3396e-08 1.5403e-09
2.6901e-02 1.3216e-08 1.5068e-09
2.6952e-02 1.2975e-08 1.4653e-09
2.7002e-02 1.2749e-08 1.4235e-09
2.7053e-02 1.2593e-08 1.4030e-09
2.7104e-02 1.2487e-08 1.3951e-09
2.7154e-02 1.2385e-08 1.3501e-09
2.7205e-02 1.2279e-08 1.2426e-09
2.7256e-02 1.2205e-08 1.1284e-09
2.7306e-02 1.2182e-08 1.0886e-09
2.7357e-02 1.2163e-08 1.1511e-09
2.7408e-02 1.2087e-08 1.2618e-09
2.7458e-02 1.1969e-08 1.3401e-09
2.7509e-02 1.1875e-08 1.3621e-09
2.7560e-02 1.1810e-08 1.3603e-09
2.7610e-02 1.1713e-08 1.3606e-09
2.7661e-02 1.1564e-08 1.3632e-09
2.7712e-02 1.1411e-08 1.3604e-09
2.7762e-02 1.1291e-08 1.3565e-09
2.7813e-02 1.1203e-08 1.3580e-09
2.7863e-02 1.1137e-08 1.3487e-09
2.7914e-02 1.1098e-08 1.3083e-09
2.7965e-02 1.1075e-08 1.2536e-09
2.8015e-02 1.1036e-08 1.2156e-09
2.8066e-02 1.0974e-08 1.2018e-09
2.8117e-02 1.0910e-08 1.1999e-09
2.8168e-02 1.0838e-08 1.1916e-09
2.8218e-02 1.0742e-08 1.1909e-09
2.8269e-02 1.0642e-08 1.2213e-09
2.8320e-02 1.0580e-08 1.2597e-09
2.8370e-02 1.0569e-08 1.2735e-09
2.8421e-02 1.0584e-08 1.2777e-09
2.8472e-02 1.0595e-08 1.3097e-09
2.8522e-02 1.0590e-08 1.3614e-09
2.8573e-02 1.0568e-08 1.3875e-09
2.8623e-02 1.0534e-08 1.3753e-09
2.8674e-02 1.0507e-08 1.3494e-09
2.8725e-02 1.0503e-08 1.3285e-09
2.8775e-02 1.0521e-08 1.3210e-09
2.8826e-02 1.0556e-08 1.3402e-09
2.8877e-02 1.0609e-08 1.3942e-09
2.8927e-02 1.0659e-08 1.4717e-09
2.8978e-02 1.0679e-08 1.5432e-09
2.9029e-02 1.0666e-08 1.5838e-09
2.9079e-02 1.0643e-08 1.5939e-09
2.9130e-02 1.0652e-08 1.5997e-09
2.9181e-02 1.0722e-08 1.6405e-09
2.9231e-02 1.0827e-08 1.7248e-09
2.9282e-02 1.0904e-08 1.7892e-09
2.9333e-02 1.0931e-08 1.8056e-09
2.9383e-02 1.0970e-08 1.8470e-09
2.9434e-02 1.1084e-08 1.9530e-09
2.9485e-02 1.1253e-08 2.0423e-09
